act_hi_taskinst,ASSIGNEE_,varchar
act_hi_taskinst,START_TIME_,datetime
act_hi_taskinst,CLAIM_TIME_,datetime
act_hi_taskinst,END_TIME_,datetime
act_hi_taskinst,DURATION_,bigint
act_hi_taskinst,DELETE_REASON_,varchar
act_hi_taskinst,PRIORITY_,int
act_hi_taskinst,DUE_DATE_,datetime
act_hi_taskinst,FORM_KEY_,varchar
act_hi_taskinst,CATEGORY_,varchar
act_hi_taskinst,TENANT_ID_,varchar
act_hi_varinst,ID_,varchar
act_hi_varinst,PROC_INST_ID_,varchar
act_hi_varinst,EXECUTION_ID_,varchar
act_hi_varinst,TASK_ID_,varchar
act_hi_varinst,NAME_,varchar
act_hi_varinst,VAR_TYPE_,varchar
act_hi_varinst,REV_,int
act_hi_varinst,BYTEARRAY_ID_,varchar
act_hi_varinst,DOUBLE_,double
act_hi_varinst,LONG_,bigint
act_hi_varinst,TEXT_,varchar
act_hi_varinst,TEXT2_,varchar
act_hi_varinst,CREATE_TIME_,datetime
act_hi_varinst,LAST_UPDATED_TIME_,datetime
act_hi_varinst_00,ID_,varchar
act_hi_varinst_00,PROC_INST_ID_,varchar
act_hi_varinst_00,EXECUTION_ID_,varchar
act_hi_varinst_00,TASK_ID_,varchar
act_hi_varinst_00,NAME_,varchar
act_hi_varinst_00,VAR_TYPE_,varchar
act_hi_varinst_00,rev_,int
act_hi_varinst_00,BYTEARRAY_ID_,varchar
act_hi_varinst_00,double_,double
act_hi_varinst_00,long_,bigint
act_hi_varinst_00,TEXT_,text
act_hi_varinst_00,TEXT2_,text
act_hi_varinst_00,CREATE_TIME_,datetime
act_hi_varinst_00,LAST_UPDATED_TIME_,datetime
act_hi_varinst_01,ID_,varchar
act_hi_varinst_01,PROC_INST_ID_,varchar
act_hi_varinst_01,EXECUTION_ID_,varchar
act_hi_varinst_01,TASK_ID_,varchar
